time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-2.39233803473,1.81371025544,17.8951894273,0.158485243513,0.292242621845,0.0,-3.3084063932,2.00380676203,4.3819910377,0.0809358828543,0.174519523341,0.0,437.11322401083527,437.0354817908041,436.7303491366804,437.4235821733651
2.940000000000002,-2.59679271718,1.93691173775,18.1593780107,0.163331921554,0.303145571629,0.0,-3.50765017064,2.10317162062,4.42326961459,0.0804604512725,0.193185931601,0.0,457.49282217821514,459.0074005781179,457.0510081562344,457.0181735162346
3.000000000000002,-2.8128778704,2.06586080564,18.4242279103,0.168281014495,0.314822698036,0.0,-3.69614570331,2.19538373702,4.40427208774,0.0862517702862,0.197336358289,0.0,439.21657805466054,439.5981336994275,440.32961197307037,440.8141087749069
3.0600000000000023,-3.04230843509,2.20134030257,18.693307482,0.173767203718,0.326654369488,0.0,-3.95251925342,2.32084334141,4.56316178145,0.100182194245,0.196909812022,0.0,498.1227859618629,498.1250070466867,498.4165160141664,499.43967993892716
3.1200000000000023,-3.28490134434,2.34316933819,18.9645640114,0.179740622189,0.338441744789,0.0,-4.13485667712,2.40710953417,4.47816517919,0.0982773100509,0.195534912369,0.0,422.71618934213166,422.63756032544944,423.4493772399381,423.2945184110756
3.1800000000000024,-3.53952834283,2.49069519166,19.2331115254,0.185674881618,0.350410608802,0.0,-4.35364623486,2.51069775591,4.47232594382,0.100128811909,0.20638090932,0.0,451.58215180060824,452.4944278848442,451.4187679644914,451.57641456796273
3.2400000000000024,-3.8084774177,2.64499670277,19.5037567813,0.191575277254,0.363702368477,0.0,-4.6123180124,2.63291271764,4.5474574679,0.0945011550396,0.241503123958,0.0,478.70233306068667,481.41116895799615,481.5626936002907,481.144210970378
3.3000000000000025,-4.09095460025,2.80557191599,19.7729158743,0.197116348694,0.37801179932,0.0,-4.80467920859,2.71981971437,4.42391188472,0.0876651844994,0.231673453348,0.0,417.93483791810496,417.1377149125332,416.620072131773,416.0295973759169
3.3600000000000025,-4.38602859678,2.97181552645,20.0365899086,0.202015931295,0.392295912665,0.0,-5.03217925483,2.82177066143,4.36415336597,0.0656010514409,0.248481740318,0.0,440.6077723213158,442.0520526435635,442.2956413172588,440.4795937866267
3.4200000000000026,-4.69485079248,3.14413657873,20.2961770804,0.206292526715,0.406891982451,0.0,-5.26298527376,2.92230016507,4.28770315241,0.0807179149737,0.230027475499,0.0,439.3654386535143,437.89208343684754,436.8667258099758,438.12960282610567
3.4800000000000026,-5.01831503417,3.32277502617,20.5522680685,0.211568432745,0.421447493961,0.0,-5.52017437751,3.03237860989,4.24728064697,0.0994323772502,0.260128766536,0.0,452.1097730683888,454.5853883541744,452.381523507359,453.8924125566278
3.5400000000000027,-5.35644537022,3.5075773993,20.8035288859,0.217362212643,0.437069934314,0.0,-5.75193997883,3.12782972924,4.12706768978,0.0901038421111,0.260858954037,0.0,428.43404430050623,428.56712521401516,428.2289610895757,427.44281701022686
3.6000000000000028,-5.7103703315,3.69889497827,21.0508252972,0.222449688693,0.45235394237,0.0,-6.0465792652,3.24939234062,4.11428137967,0.0711946886979,0.238258647627,0.0,468.9854922262204,467.2873948574921,470.1705100121656,468.70824088415196
3.660000000000003,-6.08024092277,3.8966182881,21.2931333564,0.226502649607,0.467168261173,0.0,-6.28347534535,3.34136773785,3.96176775432,0.0590295395082,0.260167827465,0.0,421.62825540748366,423.5811023478992,423.71212355192097,422.66831552582016
3.720000000000003,-6.46602334182,4.10050912293,21.5289527459,0.230345444924,0.482749386328,0.0,-6.5769271949,3.45480035061,3.89720042949,0.072552508204,0.258704936805,0.0,458.27606673378324,458.22536949401234,456.3832412243307,457.46442536674806
3.780000000000003,-6.86977074157,4.31123923334,21.7608513938,0.234908300312,0.498220400956,0.0,-6.88224831504,3.56936349354,3.83094478618,0.0822502756022,0.256087620461,0.0,461.575959826085,461.4334665394153,460.2874826766003,461.05882332984953
3.840000000000003,-7.2922209036,4.52889455605,21.9887584138,0.240463146214,0.513135127078,0.0,-7.20027306193,3.68566323662,3.7640072669,0.107792764828,0.226118384133,0.0,466.4944941456559,464.2056287761294,464.16802646224596,466.1753130769284
3.900000000000003,-7.73249704531,4.75290631547,22.2098299576,0.246912391184,0.526977660473,0.0,-7.47646106402,3.78139677022,3.60376414689,0.106870159248,0.238579574606,0.0,435.1490573909646,436.2451340731199,435.40241247879595,435.33560504426885
3.960000000000003,-8.19022441839,4.98295461787,22.4221887353,0.253614440906,0.541188007862,0.0,-7.78190561326,3.88680276493,3.47318424691,0.119932474416,0.233116900853,0.0,450.30885299112583,449.9217714011162,449.78195072046896,450.8496982887219
4.020000000000002,-8.66619780558,5.21921433707,22.6259916691,0.261192203208,0.554865237303,0.0,-8.08463241262,3.98847772729,3.31863579511,0.136675599422,0.214879469892,0.0,446.52685789646216,445.08724838697293,444.4193790651559,445.8043586066676
4.080000000000001,-9.16022189098,5.46145946492,22.819790195,0.269742041857,0.568273101204,0.0,-8.38356642338,4.08635769663,3.13979055049,0.152136611522,0.236655260967,0.0,440.20849224593064,442.0565855967577,438.73657559640947,440.0377832792376
4.14,-9.67246658347,5.70963243181,23.002742549,0.278983434678,0.583537759503,0.0,-8.69198075245,4.18603324629,2.95686507049,0.157547789085,0.276581323964,0.0,440.648025787722,444.0002982088981,443.29172273924473,443.75872317277
4.199999999999998,-10.2035725976,5.96385890296,23.174651827,0.288376005012,0.600134848557,0.0,-9.01225321078,4.28805236776,2.77143339773,0.154455965508,0.276691528536,0.0,447.4737847342246,447.55959290606467,446.356641772729,446.1272495311142
4.259999999999997,-10.7519171176,6.22329647073,23.3320815723,0.298172018711,0.616721347945,0.0,-9.2668092031,4.35980534347,2.47508690187,0.176733018013,0.275938380822,0.0,406.6953114756162,406.71291178110766,404.43702906529796,406.4670168830472
4.319999999999996,-11.3196702192,6.4886649221,23.4767874432,0.308916115367,0.633343795441,0.0,-9.65862356352,4.48551237536,2.34551329724,0.183365575488,0.279154332426,0.0,477.51627193328864,477.8333834732504,477.94108688174884,478.47491379303324
4.379999999999995,-11.9074566845,6.76004691869,23.6085667029,0.31979880754,0.650076551023,0.0,-9.93501023357,4.56039981402,2.04566471346,0.177080704293,0.278324706751,0.0,415.82972096695505,415.84161859464285,416.04319909215405,415.5266151415782
4.439999999999993,-12.5139274961,7.03669153469,23.7244739945,0.331078833842,0.667747627701,0.0,-10.2810972167,4.66072278216,1.81553220021,0.203843296932,0.315392408599,0.0,449.0682217256663,452.15055546319746,449.1348525960152,451.3340789484065
4.499999999999992,-13.1414535492,7.31936497589,23.8263286799,0.343078404489,0.687084128026,0.0,-10.6367300289,4.76126995949,1.57696137595,0.190913272637,0.33332667148,0.0,453.3311213096242,454.8736453923276,454.3031319141156,453.3029189363585
4.559999999999991,-13.7922185039,7.60872390388,23.9154281524,0.354545850849,0.707413267572,0.0,-11.0553577334,4.88326907833,1.38950474182,0.191541807233,0.347984604296,0.0,482.960489028548,484.17243620323234,482.1179919728061,482.197929980457
4.6199999999999894,-14.4676345113,7.90506177707,23.9920836037,0.366728207413,0.728804590989,0.0,-11.4583526912,4.99382934573,1.16226281847,0.219492328967,0.369643345683,0.0,475.03907182799463,476.8183621904374,475.55143984966895,477.7249886386874
4.679999999999988,-15.1655703996,8.20721303045,24.0527307117,0.37975716998,0.751256879399,0.0,-11.8061110579,5.07710917597,0.856473918743,0.212005579489,0.382023659052,0.0,450.87637747656044,452.0178440890478,452.7950500998906,452.23773168383815
4.739999999999987,-15.8834663981,8.51384586251,24.0935852892,0.392716107818,0.773791151217,0.0,-12.1237112295,5.14317417259,0.502867338339,0.222928178196,0.357848144973,0.0,439.89780929311206,438.03721604999737,437.49357337758204,438.44915827908744
4.799999999999986,-16.6228104234,8.82521687076,24.1149845494,0.40622746952,0.795361748524,0.0,-12.5204692039,5.23476749092,0.207061131086,0.229358907397,0.362632858874,0.0,473.18847381036244,473.68134796306373,473.6056850781944,474.1470530584978
4.859999999999984,-17.3831798796,9.14083358417,24.1155943294,0.42014189815,0.81685974624,0.0,-12.8249462999,5.28486743866,-0.189026219865,0.236561770219,0.347841585588,0.0,436.177435183425,435.0747190817217,435.5281692771507,436.18508688071563
4.919999999999983,-18.1652372138,9.46059247004,24.0949309382,0.434093846787,0.837381732677,0.0,-13.2425351326,5.37240769232,-0.503318704322,0.222947151614,0.32675064666,0.0,485.23917213433435,483.7615941209548,484.05540167535196,483.0781650495372
4.979999999999982,-18.972896313,9.78561566424,24.0553302494,0.447466034992,0.857076237129,0.0,-13.6780657842,5.4601639982,-0.820372503069,0.22271495069,0.331060967785,0.0,493.44097078909385,493.8578168741147,494.2890530182241,494.31567319497344
5.0399999999999805,-19.8017821139,10.1138592539,23.9923949405,0.460824545223,0.87709050187,0.0,-13.951110637,5.48018334445,-1.27934488754,0.222495486363,0.338157914864,0.0,431.7657130965449,432.4818860482604,432.73086356188537,432.76297672682796
